Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Bestellrhythmus_Trend,Recency,Frequency,Monetary_Value,RFM_Score
15084.0,266.0,,266.0,379,2,965.1999999999999,,0,3,1,6,10
15085.0,,,,729,1,347.54,,0,1,0,3,4
15086.0,60.0,,60.0,564,2,218.53,,0,1,1,2,4
15087.0,,,,281,1,306.94,,0,4,0,3,7
15088.0,45.0,,45.0,20,2,1160.0700000000002,,0,8,1,6,15
15089.0,23.0,17.0,28.0,9,6,2420.84,1.643827613380071,0,9,4,8,21
15090.0,,,,307,1,381.32,,0,4,0,3,7
15091.0,303.0,,303.0,67,3,1046.6100000000001,,0,6,2,6,14
15092.0,123.0,,123.0,214,3,776.46,,0,4,2,5,11
15093.0,32.0,29.0,35.0,17,23,13702.380000000001,1.2011473618049628,5,9,7,10,26
15094.0,181.0,,181.0,462,2,83.0,,0,2,1,1,4
15095.0,64.0,66.0,63.0,103,10,3141.64,0.9495253621210112,7,5,6,9,20
15096.0,,,,42,1,219.39000000000001,,0,7,0,2,9
15097.0,289.0,,289.0,3,3,908.3499999999999,,0,10,2,6,18
15098.0,0.0,,0.0,181,3,39916.5,,0,5,2,10,17
15099.0,,,,83,1,410.48,,0,6,0,4,10
15100.0,61.0,157.0,13.0,333,7,2193.8999999999996,0.0856191720786041,0,3,4,8,15
15101.0,116.0,35.0,170.0,8,6,1477.94,4.790092096864538,0,10,4,7,21
15102.0,16.0,,16.0,530,2,554.67,,0,2,1,4,7
15103.0,55.0,,55.0,30,2,703.36,,0,8,1,5,14
15104.0,85.0,,85.0,196,2,993.54,,0,4,1,6,11
15105.0,76.0,179.0,13.0,17,9,3094.91,0.07580067467202015,10,9,5,9,23
15106.0,62.0,57.0,64.0,17,5,1422.52,1.1184434383343942,0,9,3,7,19
15107.0,17.0,26.0,12.0,310,9,824.35,0.4628885885306044,10,4,5,5,14
15108.0,28.0,40.0,22.0,141,4,1300.25,0.572560943916004,0,5,3,7,15
15109.0,244.0,,244.0,245,3,983.0999999999999,,0,4,2,6,12
15110.0,92.0,83.0,98.0,23,6,1505.8500000000001,1.1787910575332734,0,8,4,7,19
15111.0,140.0,168.0,131.0,28,5,2442.37,0.7836721763085399,0,8,3,8,19
15112.0,,,,610,1,209.4,,0,1,0,2,3
15113.0,22.0,,22.0,9,3,3509.43,,0,9,2,9,20
15114.0,35.0,47.0,25.0,29,12,3400.12,0.5314118228893931,9,8,6,9,23
15115.0,714.0,,714.0,17,2,531.85,,0,9,1,4,14
15116.0,62.0,70.0,58.0,17,4,1352.75,0.8360120168950406,0,9,3,7,19
15117.0,88.0,139.0,50.0,14,8,2485.9700000000003,0.3594908992058664,10,9,5,8,22
15118.0,,,,133,1,244.8,,0,5,0,2,7
15119.0,,,,245,1,266.4,,0,4,0,2,6
15120.0,,,,133,1,358.82,,0,5,0,3,8
15121.0,238.0,,238.0,49,2,457.71999999999997,,0,7,1,4,12
15122.0,50.0,30.0,64.0,113,11,4487.27,2.120020611960684,2,5,6,9,20
15123.0,156.0,195.0,143.0,6,5,4656.17,0.736044841528227,0,10,3,9,22
15124.0,209.0,175.0,226.0,22,4,450.82,1.2963364035192104,0,8,3,4,15
15125.0,25.0,37.0,15.0,24,24,17024.87,0.4061203395463785,10,8,7,10,25
15126.0,150.0,,150.0,536,2,449.49,,0,1,1,4,6
15127.0,454.0,,454.0,65,2,711.5,,0,6,1,5,12
15128.0,92.0,210.0,53.0,59,5,1783.6799999999998,0.25148502675793133,0,6,3,7,16
15129.0,25.0,18.0,31.0,49,23,6860.18,1.6621569588783982,3,7,7,10,24
15130.0,,,,169,1,330.11,,0,5,0,3,8
15131.0,,,,394,1,80.28,,0,3,0,1,4
15132.0,61.0,62.0,60.0,17,5,977.9300000000001,0.9615012168943972,0,9,3,6,18
15133.0,98.0,138.0,84.0,127,5,1806.9,0.6149751531454526,0,5,3,7,15
15134.0,45.0,61.0,32.0,14,10,1596.29,0.5322354075397332,9,9,6,7,22
15135.0,317.0,,317.0,238,2,305.68,,0,4,1,3,8
15136.0,31.0,74.0,9.0,2,4,1286.7,0.13392907402195328,0,10,3,7,20
15137.0,159.0,,159.0,520,2,823.4,,0,2,1,5,8
15138.0,,,,393,1,502.52,,0,3,0,4,7
15139.0,96.0,,96.0,239,2,178.96,,0,4,1,2,7
15140.0,55.0,81.0,36.0,51,8,3243.69,0.4493286526930764,10,7,5,9,21
15141.0,27.0,21.0,30.0,457,7,1388.47,1.4087209114153478,0,2,4,7,13
15142.0,90.0,33.0,129.0,45,6,2619.92,3.903418203163489,0,7,4,8,19
15143.0,206.0,,206.0,225,2,563.63,,0,4,1,4,9
15144.0,25.0,35.0,16.0,7,29,12160.31,0.4689338666286106,10,10,8,10,28
15145.0,81.0,21.0,111.0,3,4,1194.73,5.2961906332453825,0,10,3,6,19
15146.0,126.0,,126.0,164,2,1327.16,,0,5,1,7,13
15147.0,,,,239,1,623.5,,0,4,0,5,9
15148.0,,,,10,1,301.29,,0,9,0,3,12
15149.0,128.0,0.0,171.0,133,5,1554.6100000000001,247674.66666666666,0,5,3,7,15
15150.0,43.0,77.0,19.0,16,13,8977.94,0.25354017668675427,10,9,7,10,26
15151.0,86.0,,86.0,422,2,2085.61,,0,2,1,8,11
15152.0,53.0,97.0,14.0,9,14,5263.83,0.15160766554965993,10,9,7,9,25
15153.0,,,,30,1,329.25,,0,8,0,3,11
15154.0,201.0,,201.0,74,3,1343.72,,0,6,2,7,15
15155.0,,,,382,1,383.96999999999997,,0,3,0,3,6
15156.0,16.0,,16.0,0,3,961.49,,0,10,2,6,18
15157.0,181.0,159.0,188.0,3,5,2654.11,1.1793755200984117,0,10,3,8,21
15158.0,356.0,,356.0,44,2,606.02,,0,7,1,4,12
15159.0,13.0,15.0,10.0,1,34,22116.73,0.6968643925608494,9,10,8,10,28
15160.0,21.0,20.0,21.0,356,4,589.27,1.031855080178322,0,3,3,4,10
15161.0,,,,387,1,119.92,,0,3,0,1,4
15162.0,,,,730,1,312.9,,0,1,0,3,4
15163.0,173.0,,173.0,17,2,304.47,,0,9,1,3,13
15164.0,77.0,57.0,89.0,68,9,2028.1100000000001,1.5462076733207122,4,6,5,8,19
15165.0,,,,372,1,487.75,,0,3,0,4,7
15166.0,,,,467,1,167.16,,0,2,0,2,4
15167.0,88.0,228.0,41.0,320,5,1627.62,0.18234257379329658,0,3,3,7,13
15168.0,,,,25,1,106.56,,0,8,0,1,9
15169.0,344.0,,344.0,381,2,569.22,,0,3,1,4,8
15170.0,,,,406,1,81.15,,0,3,0,1,4
15171.0,,,,330,1,1289.5,,0,3,0,7,10
15172.0,56.0,39.0,62.0,8,5,1624.05,1.5708692928730512,0,10,3,7,20
15173.0,39.0,26.0,45.0,380,7,1494.6,1.7324268083602716,0,3,4,7,14
15174.0,87.0,,87.0,322,2,481.46,,0,3,1,4,8
15175.0,,,,71,1,224.14,,0,6,0,2,8
15176.0,,,,667,1,988.04,,0,1,0,6,7
15177.0,,,,425,1,948.93,,0,2,0,6,8
15178.0,,,,259,1,40.5,,0,4,0,1,5
15179.0,59.0,41.0,72.0,17,13,7491.92,1.7279606461281287,3,9,7,10,26
15180.0,110.0,,110.0,366,3,816.9300000000001,,0,3,2,5,10
15181.0,166.0,310.0,118.0,65,5,1200.2,0.37988772290579376,0,6,3,6,15
15182.0,50.0,51.0,49.0,153,11,2998.952,0.9496671641040259,7,5,6,9,20
15183.0,18.0,,18.0,547,3,639.9300000000001,,0,1,2,5,8
15184.0,231.0,336.0,179.0,28,4,685.39,0.5327615603203306,0,8,3,5,16
15185.0,,,,69,1,310.62,,0,6,0,3,9
15186.0,170.0,120.0,187.0,13,5,1403.2,1.5591837835546873,0,9,3,7,19
15187.0,14.0,20.0,8.0,1,16,4777.18,0.426793411707113,10,10,7,9,26
15188.0,,,,724,1,310.43,,0,1,0,3,4
15189.0,11.0,15.0,7.0,0,46,17524.38,0.481708469610533,10,10,8,10,28
15190.0,,,,433,1,834.4399999999999,,0,2,0,5,7
15191.0,112.0,,112.0,462,3,588.05,,0,2,2,4,8
15192.0,140.0,104.0,151.0,119,5,1666.39,1.4591370676837114,0,5,3,7,15
15193.0,,,,60,1,499.32,,0,6,0,4,10
15194.0,27.0,28.0,26.0,2,28,12021.53,0.9205621994131437,7,10,8,10,28
15195.0,,,,2,1,3861.0,,0,10,0,9,19
15196.0,293.0,,293.0,432,2,313.7,,0,2,1,3,6
15197.0,143.0,166.0,127.0,10,6,1877.5100000000002,0.7664048653320829,0,9,4,8,21
15198.0,149.0,72.0,175.0,91,5,571.35,2.424702214867127,0,6,3,4,13
15199.0,57.0,35.0,75.0,58,10,3122.4,2.1294974235691697,2,7,6,9,22
15200.0,,,,494,1,549.05,,0,2,0,4,6
15201.0,87.0,181.0,40.0,86,7,1842.95,0.2198490017400861,0,6,4,8,18
15202.0,0.0,,0.0,419,3,6001.49,,0,2,2,10,14
15203.0,50.0,41.0,57.0,25,15,4400.18,1.3866595728573472,4,8,7,9,24
15204.0,,,,356,1,316.58,,0,3,0,3,6
15205.0,42.0,,42.0,84,2,653.24,,0,6,1,5,12
15206.0,88.0,130.0,67.0,9,4,420.3,0.5191836538615511,0,9,3,4,16
15207.0,65.0,,65.0,415,3,683.92,,0,2,2,5,9
15208.0,84.0,130.0,54.0,0,6,970.52,0.4156595299257131,0,10,4,6,20
15209.0,,,,729,1,178.98000000000002,,0,1,0,2,3
15210.0,175.0,,175.0,224,3,1176.19,,0,4,2,6,12
15211.0,304.0,,304.0,59,2,894.4100000000001,,0,6,1,6,13
15212.0,135.0,,135.0,240,2,208.27999999999997,,0,4,1,2,7
15213.0,11.0,,11.0,318,2,328.34999999999997,,0,3,1,3,7
15214.0,34.0,59.0,15.0,1,8,1661.44,0.26014761221243743,10,10,5,7,22
15215.0,94.0,83.0,99.0,46,7,2422.43,1.2033362033654609,0,7,4,8,19
15216.0,531.0,,531.0,87,2,486.09000000000003,,0,6,1,4,11
15217.0,,,,562,1,426.24,,0,1,0,4,5
15218.0,32.0,29.0,34.0,10,22,11468.83,1.1759257224335546,5,9,7,10,26
15219.0,472.0,,472.0,175,2,685.45,,0,5,1,5,11
15220.0,45.0,38.0,50.0,51,6,1778.96,1.3155954537670462,0,7,4,7,18
15221.0,90.0,44.0,113.0,365,4,2062.2,2.565713836971886,0,3,3,8,14
15222.0,40.0,19.0,54.0,318,11,3550.91,2.800566317774466,1,3,6,9,18
15223.0,127.0,43.0,155.0,225,5,1417.95,3.5988144094847243,0,4,3,7,14
15224.0,83.0,46.0,96.0,357,5,871.36,2.055008393125065,0,3,3,6,12
15225.0,,,,233,1,409.40000000000003,,0,4,0,4,8
15226.0,,,,310,1,154.41,,0,4,0,1,5
15227.0,74.0,79.0,71.0,36,9,2488.4900000000002,0.9104090307622048,7,7,5,8,20
15228.0,86.0,102.0,76.0,65,6,5580.27,0.7423164804731135,0,6,4,10,20
15229.0,,,,585,1,160.5,,0,1,0,1,2
15230.0,1.0,,1.0,238,2,429.6,,0,4,1,4,9
15231.0,,,,620,1,250.26,,0,1,0,2,3
15232.0,27.0,,27.0,112,2,612.06,,0,5,1,5,11
15233.0,,,,400,1,59.400000000000006,,0,3,0,1,4
15234.0,,,,276,1,197.0,,0,4,0,2,6
15235.0,11.0,7.0,15.0,217,16,2772.76,2.1226330701888934,2,4,7,8,19
15236.0,,,,298,1,321.05,,0,4,0,3,7
15237.0,75.0,23.0,100.0,1,4,1412.3200000000002,4.206047534956431,0,10,3,7,20
15238.0,77.0,,77.0,28,3,1071.99,,0,8,2,6,16
15239.0,68.0,,68.0,9,2,780.59,,0,9,1,5,15
15240.0,62.0,68.0,58.0,44,12,4459.98,0.8517141021125925,8,7,6,9,22
15241.0,58.0,114.0,21.0,66,11,3050.16,0.1906315898221242,10,6,6,9,21
15242.0,,,,421,1,302.04,,0,2,0,3,5
15243.0,360.0,,360.0,73,2,927.28,,0,6,1,6,13
15244.0,300.0,,300.0,64,3,912.0799999999999,,0,6,2,6,14
15245.0,65.0,40.0,84.0,133,8,4610.84,2.0877663514129443,2,5,5,9,19
15246.0,158.0,,158.0,237,3,780.4000000000001,,0,4,2,5,11
15247.0,207.0,,207.0,121,3,976.06,,0,5,2,6,13
15248.0,61.0,,61.0,410,3,1893.93,,0,2,2,8,12
15249.0,34.0,51.0,20.0,31,18,9266.0,0.3973543015236045,10,8,7,10,25
15250.0,,,,640,1,60.0,,0,1,0,1,2
15251.0,33.0,29.0,36.0,8,21,20324.54,1.2501490314915957,5,10,7,10,27
15252.0,143.0,35.0,180.0,35,5,2103.41,5.134215338707229,0,7,3,8,18
15253.0,81.0,139.0,38.0,15,8,2055.0899999999997,0.27545492238677727,10,9,5,8,22
15254.0,216.0,,216.0,126,3,1088.35,,0,5,2,6,13
15255.0,83.0,92.0,78.0,66,9,3706.02,0.8566380542194135,7,6,5,9,20
15256.0,413.0,,413.0,148,2,170.4,,0,5,1,2,8
15257.0,130.0,,130.0,282,2,685.9,,0,4,1,5,10
15258.0,48.0,,48.0,168,2,623.1600000000001,,0,5,1,5,11
15259.0,56.0,80.0,44.0,512,4,1182.3799999999999,0.5588281101285756,0,2,3,6,11
15260.0,26.0,16.0,34.0,99,25,8767.73,2.078803795388619,2,5,8,10,23
15261.0,99.0,16.0,141.0,134,4,1508.0,8.325984510101216,0,5,3,7,15
15262.0,82.0,,82.0,323,3,418.82,,0,3,2,4,9
15263.0,,,,106,1,156.51,,0,5,0,1,6
15264.0,466.0,,466.0,63,2,848.4000000000001,,0,6,1,5,12
15265.0,195.0,133.0,226.0,150,4,3345.64,1.6938871929059456,0,5,3,9,17
15266.0,90.0,15.0,115.0,337,5,852.21,7.673420629450954,0,3,3,5,11
15267.0,40.0,27.0,44.0,21,5,1717.36,1.641190867392346,0,8,3,7,18
15268.0,63.0,,63.0,478,3,961.9000000000001,,0,2,2,6,10
15269.0,122.0,10.0,178.0,23,4,1560.62,17.65000343571772,0,8,3,7,18
15270.0,35.0,31.0,38.0,15,21,8524.86,1.212541264369153,5,9,7,10,26
15271.0,21.0,22.0,19.0,6,24,4528.54,0.8444737429737532,8,10,7,9,26
15272.0,121.0,75.0,151.0,56,6,2030.95,2.026069487775299,0,7,4,8,19
15273.0,,,,599,1,228.96,,0,1,0,2,3
15274.0,14.0,,14.0,3,2,716.57,,0,10,1,5,16
15275.0,,,,37,1,615.14,,0,7,0,5,12
15276.0,122.0,40.0,164.0,65,4,619.8,4.084543945211165,0,6,3,5,14
15277.0,378.0,,378.0,46,2,476.34,,0,7,1,4,12
15278.0,34.0,0.0,51.0,561,4,496.15999999999997,74734.5,0,1,3,4,8
15279.0,80.0,45.0,91.0,354,5,1580.54,2.037771656895482,0,3,3,7,13
15280.0,199.0,,199.0,171,3,397.52,,0,5,2,3,10
15281.0,24.0,13.0,34.0,58,16,8543.57,2.5531552180692167,2,7,7,10,24
15282.0,,,,569,1,348.59,,0,1,0,3,4
15283.0,63.0,,63.0,389,3,148.33,,0,3,2,1,6
15284.0,,,,499,1,24.75,,0,2,0,1,3
15285.0,,,,407,1,94.92,,0,3,0,1,4
15286.0,,,,49,1,240.55,,0,7,0,2,9
15287.0,178.0,302.0,137.0,21,5,856.0300000000001,0.4554289972893502,0,8,3,5,16
15288.0,69.0,66.0,71.0,42,10,3715.38,1.084737560524011,6,7,6,9,22
15289.0,148.0,163.0,143.0,28,5,1593.0900000000001,0.8772033694959245,0,8,3,7,18
15290.0,25.0,31.0,20.0,4,26,10496.28,0.669717608688155,9,10,8,10,28
15291.0,18.0,15.0,21.0,25,40,13517.76,1.409651695669903,4,8,8,10,26
15292.0,,,,200,1,178.39,,0,4,0,2,6
15293.0,,,,665,1,247.5,,0,1,0,2,3
15294.0,,,,410,1,233.35,,0,2,0,2,4
15295.0,,,,653,1,207.04,,0,1,0,2,3
15296.0,57.0,53.0,61.0,50,12,10323.029999999999,1.1558635348211768,5,7,6,10,23
15297.0,26.0,,26.0,9,3,641.94,,0,9,2,5,16
15298.0,33.0,33.0,33.0,1,23,9061.77,1.002703230234203,6,10,7,10,27
15299.0,69.0,81.0,60.0,66,10,6156.53,0.7523179602292686,8,6,6,10,22
15300.0,,,,63,1,496.44,,0,6,0,4,10
15301.0,24.0,31.0,19.0,50,17,6909.67,0.6171837893897758,9,7,7,10,24
15302.0,,,,729,1,308.0,,0,1,0,3,4
15303.0,196.0,,196.0,289,3,1224.1799999999998,,0,4,2,7,13
15304.0,45.0,53.0,39.0,60,9,796.4,0.7432185214852329,8,6,5,5,16
15305.0,,,,554,1,93.6,,0,1,0,1,2
15306.0,74.0,31.0,100.0,63,9,3484.73,3.1694469708082735,1,6,5,9,20
15307.0,,,,95,1,205.3,,0,6,0,2,8
15308.0,,,,273,1,310.47,,0,4,0,3,7
15309.0,41.0,84.0,20.0,610,4,797.96,0.24359292328042328,0,1,3,5,9
15310.0,,,,478,1,1634.64,,0,2,0,7,9
15311.0,3.0,3.0,3.0,0,208,114966.42,1.2311672317803335,5,10,10,10,30
15312.0,58.0,57.0,60.0,74,12,2930.19,1.0611304749540666,6,6,6,9,21
15313.0,,,,109,1,52.0,,0,5,0,1,6
15314.0,114.0,,114.0,198,3,820.45,,0,4,2,5,11
15315.0,51.0,,51.0,63,2,570.5,,0,6,1,4,11
15316.0,,,,326,1,165.0,,0,3,0,2,5
15317.0,,,,676,1,129.75,,0,1,0,1,2
15318.0,,,,3,1,312.62,,0,10,0,3,13
15319.0,,,,283,1,204.5,,0,4,0,2,6
15320.0,,,,43,1,267.13,,0,7,0,2,9
15321.0,54.0,22.0,82.0,70,12,6709.7300000000005,3.701051233285787,1,6,6,10,22
15322.0,390.0,,390.0,85,2,1390.86,,0,6,1,7,14
15323.0,49.0,,49.0,562,3,434.6,,0,1,2,4,7
15324.0,,,,700,1,140.22000000000003,,0,1,0,1,2
15325.0,79.0,55.0,97.0,103,8,1601.46,1.7576104054998836,3,5,5,7,17
15326.0,101.0,17.0,129.0,333,5,1700.52,7.553310340163657,0,3,3,7,13
15327.0,,,,52,1,208.75,,0,7,0,2,9
15328.0,,,,407,1,107.24,,0,3,0,1,4
15329.0,68.0,45.0,83.0,38,11,2958.83,1.8206530221785868,3,7,6,9,22
15330.0,28.0,,28.0,31,2,714.96,,0,8,1,5,14
15331.0,54.0,,54.0,499,3,767.9100000000001,,0,2,2,5,9
15332.0,29.0,71.0,1.0,365,6,4892.68,0.014417178407356845,0,3,4,9,16
15333.0,,,,207,1,1028.56,,0,4,0,6,10
15334.0,8.0,,8.0,156,3,350.82,,0,5,2,3,10
15335.0,,,,53,1,170.22,,0,7,0,2,9
15336.0,,,,401,1,240.5,,0,3,0,2,5
15337.0,,,,410,1,373.02,,0,2,0,3,5
15338.0,,,,676,1,277.93,,0,1,0,2,3
15339.0,100.0,106.0,97.0,65,7,1821.02,0.9220555672021173,0,6,4,8,18
15340.0,,,,561,1,105.5,,0,1,0,1,2
15341.0,368.0,,368.0,80,2,2402.72,,0,6,1,8,15
15342.0,,,,129,1,406.09,,0,5,0,3,8
15343.0,,,,86,1,364.5,,0,6,0,3,9
15344.0,36.0,,36.0,0,3,563.9399999999999,,0,10,2,4,16
15345.0,,,,45,1,393.54,,0,7,0,3,10
15346.0,49.0,,49.0,332,3,596.12,,0,3,2,4,9
15347.0,23.0,37.0,17.0,365,4,1162.0,0.45852133375769943,0,3,3,6,12
15348.0,,,,71,1,158.04,,0,6,0,1,7
15349.0,29.0,,29.0,157,2,463.90999999999997,,0,5,1,4,10
15350.0,9.0,,9.0,372,2,547.6,,0,3,1,4,8
15351.0,46.0,88.0,13.0,11,10,3430.2200000000003,0.15149055327449779,10,9,6,9,24
15352.0,,,,548,1,111.15,,0,1,0,1,2
15353.0,80.0,119.0,61.0,254,7,2794.47,0.5137880373472166,0,4,4,8,16
15354.0,0.0,,0.0,602,3,284.4,,0,1,2,2,5
15355.0,23.0,,23.0,28,2,277.05,,0,8,1,2,11
15356.0,32.0,25.0,37.0,30,13,3239.57,1.5030090898849922,4,8,7,9,24
15358.0,17.0,18.0,17.0,4,42,16425.86,0.9369419061945005,7,10,8,10,28
15359.0,4.0,4.0,4.0,662,8,181.35,0.9123304010735053,7,1,5,2,8
15360.0,,,,39,1,427.93,,0,7,0,4,11
15361.0,60.0,7.0,86.0,361,4,689.07,10.977252805049089,0,3,3,5,11
15362.0,290.0,,290.0,448,2,613.0799999999999,,0,2,1,5,8
15363.0,120.0,,120.0,372,2,678.11,,0,3,1,5,9
15364.0,158.0,,158.0,95,2,913.19,,0,6,1,6,13
15365.0,53.0,53.0,53.0,25,13,4557.13,1.000675962188595,6,8,7,9,24
15366.0,96.0,50.0,118.0,74,7,2389.08,2.3517208669292473,0,6,4,8,18
15367.0,67.0,34.0,89.0,56,11,5081.33,2.583104546683391,2,7,6,9,22
15368.0,372.0,,372.0,20,2,722.74,,0,8,1,5,14
15369.0,23.0,35.0,16.0,491,11,6251.259999999999,0.4713458057526392,10,2,6,10,18
15370.0,52.0,68.0,40.0,40,8,3739.01,0.5910784412445876,9,7,5,9,21
15371.0,,,,661,1,59.400000000000006,,0,1,0,1,2
15372.0,75.0,0.0,131.0,136,8,6017.0599999999995,186.93700462351387,1,5,5,10,20
15373.0,36.0,38.0,34.0,7,17,3084.54,0.8936330400110823,7,10,7,9,26
15374.0,495.0,,495.0,128,2,307.32,,0,5,1,3,9
15375.0,,,,689,1,60.959999999999994,,0,1,0,1,2
15376.0,91.0,,91.0,39,3,1221.56,,0,7,2,6,15
15377.0,10.0,13.0,9.0,382,4,1211.75,0.7381164043298646,0,3,3,6,12
15378.0,39.0,,39.0,462,2,246.5,,0,2,1,2,5
15379.0,33.0,25.0,38.0,168,8,4877.84,1.498027062575449,4,5,5,9,19
15380.0,72.0,47.0,90.0,8,11,3248.96,1.908979080748751,3,10,6,9,25
15381.0,92.0,42.0,109.0,213,5,1890.57,2.596141259810473,0,4,3,8,15
15382.0,65.0,72.0,60.0,14,12,13733.55,0.8315674602028974,8,9,6,10,25
15384.0,140.0,210.0,105.0,169,4,2027.79,0.5023156224696023,0,5,3,8,16
15385.0,318.0,,318.0,39,3,942.0799999999999,,0,7,2,6,15
15386.0,,,,185,1,394.14,,0,5,0,3,8
15387.0,,,,491,1,468.65,,0,2,0,4,6
15388.0,,,,269,1,140.54,,0,4,0,1,5
15389.0,127.0,119.0,130.0,171,5,2733.8,1.0912072496376346,0,5,3,8,16
15390.0,12.0,,12.0,395,2,1216.66,,0,3,1,6,10
15391.0,,,,583,1,289.87,,0,1,0,3,4
15392.0,71.0,28.0,92.0,4,7,2911.62,3.2531807081807083,0,10,4,8,22
15393.0,176.0,30.0,225.0,15,5,891.34,7.30455597761345,0,9,3,6,18
15394.0,71.0,62.0,77.0,9,11,5286.8,1.2410844457791013,5,9,6,9,24
15395.0,,,,325,1,107.45,,0,3,0,1,4
15396.0,471.0,,471.0,112,2,796.3800000000001,,0,5,1,5,11
15397.0,,,,289,1,94.0,,0,4,0,1,5
15398.0,62.0,,62.0,15,2,1345.5300000000002,,0,9,1,7,17
15399.0,38.0,,38.0,0,3,815.77,,0,10,2,5,17
15400.0,66.0,94.0,46.0,91,8,1302.3,0.4947458978865439,9,6,5,7,18
15401.0,116.0,,116.0,451,2,216.95000000000002,,0,2,1,2,5
15402.0,88.0,56.0,110.0,148,6,1830.54,1.9684614907986864,0,5,4,8,17
15403.0,238.0,,238.0,491,2,170.88,,0,2,1,2,5
15404.0,,,,375,1,257.06,,0,3,0,2,5
15405.0,386.0,,386.0,188,2,659.84,,0,5,1,5,11
15406.0,105.0,0.0,140.0,30,5,1228.1599999999999,50641.0,0,8,3,7,18
15407.0,90.0,83.0,94.0,33,4,1046.74,1.1368374853703394,0,7,3,6,16
15408.0,,,,263,1,267.18,,0,4,0,2,6
15409.0,,,,720,1,131.25,,0,1,0,1,2
15410.0,51.0,90.0,25.0,83,11,5141.92,0.27904252600397556,10,6,6,9,21
15411.0,52.0,58.0,49.0,25,4,1348.93,0.8454526955855597,0,8,3,7,18
15412.0,,,,170,1,190.53,,0,5,0,2,7
15413.0,11.0,7.0,13.0,691,5,6798.72,1.8441637742640442,0,1,3,10,14
15414.0,116.0,,116.0,9,3,774.9000000000001,,0,9,2,5,16
15415.0,,,,312,1,559.61,,0,3,0,4,7
15416.0,101.0,98.0,103.0,64,7,4572.82,1.0459028818251677,0,6,4,9,19
15417.0,,,,84,1,508.8,,0,6,0,4,10
15418.0,161.0,,161.0,424,2,449.42,,0,2,1,4,7
15419.0,,,,24,1,135.86,,0,8,0,1,9
15420.0,60.0,28.0,81.0,433,6,743.0,2.8467708168185015,0,2,4,5,11
15421.0,74.0,63.0,83.0,58,10,3805.34,1.323625140905957,5,7,6,9,22
15422.0,57.0,108.0,32.0,322,7,1619.97,0.2999990398955406,0,3,4,7,14
15423.0,291.0,,291.0,37,3,266.89,,0,7,2,2,11
15424.0,104.0,,104.0,253,3,597.78,,0,4,2,4,10
15425.0,87.0,34.0,114.0,399,4,1941.1200000000001,3.265267403051494,0,3,3,8,14
15426.0,70.0,48.0,84.0,18,9,2156.35,1.7593779648527987,3,9,5,8,22
15427.0,6.0,,6.0,32,3,1430.54,,0,8,2,7,17
15428.0,235.0,84.0,311.0,14,4,762.75,3.663815880962314,0,9,3,5,17
15429.0,48.0,,48.0,26,2,397.35,,0,8,1,3,12
15430.0,60.0,,60.0,467,2,954.75,,0,2,1,6,9
15431.0,,,,502,1,153.24,,0,2,0,1,3
15432.0,518.0,,518.0,22,2,320.76,,0,8,1,3,12
15433.0,53.0,,53.0,213,2,533.3,,0,4,1,4,9
15434.0,67.0,74.0,62.0,7,11,2567.06,0.8455114790112064,8,10,6,8,24
15435.0,,,,21,1,149.29,,0,8,0,1,9
15436.0,110.0,,110.0,11,3,1067.75,,0,9,2,6,17
15437.0,378.0,,378.0,261,2,393.45000000000005,,0,4,1,3,8
15438.0,,,,130,1,156.57999999999998,,0,5,0,1,6
15439.0,82.0,0.0,124.0,404,4,1269.0500000000002,44808.625,0,3,3,7,13
15440.0,77.0,,77.0,54,3,383.68,,0,7,2,3,12
15441.0,167.0,,167.0,395,3,1254.21,,0,3,2,7,12
15442.0,,,,248,1,594.0,,0,4,0,4,8
15443.0,49.0,28.0,67.0,1,14,5114.23,2.412473393812899,2,10,7,9,26
15444.0,31.0,,31.0,8,2,1411.21,,0,10,1,7,18
15445.0,326.0,,326.0,263,2,284.5,,0,4,1,2,7
15446.0,174.0,,174.0,376,3,399.75,,0,3,2,3,8
15447.0,73.0,26.0,89.0,330,5,492.88,3.3348105913351476,0,3,3,4,10
15448.0,361.0,,361.0,312,2,788.81,,0,3,1,5,9
15449.0,117.0,,117.0,25,3,974.52,,0,8,2,6,16
15450.0,,,,29,1,429.84,,0,8,0,4,12
15451.0,164.0,,164.0,433,2,226.86,,0,2,1,2,5
15452.0,96.0,60.0,120.0,29,6,1785.1100000000001,1.9877063837681426,0,8,4,7,19
15453.0,30.0,28.0,32.0,1,7,1371.77,1.1594892773025909,0,10,4,7,21
15454.0,256.0,,256.0,361,2,305.99,,0,3,1,3,7
15455.0,,,,597,1,38.25,,0,1,0,1,2
15456.0,49.0,40.0,57.0,282,10,2091.52,1.4237993270113185,4,4,6,8,18
15457.0,,,,261,1,237.07,,0,4,0,2,6
15458.0,376.0,,376.0,24,2,370.43999999999994,,0,8,1,3,12
15459.0,80.0,,80.0,416,2,202.82999999999998,,0,2,1,2,5
15460.0,,,,353,1,214.26,,0,3,0,2,5
15461.0,170.0,,170.0,460,2,429.7,,0,2,1,4,7
15462.0,117.0,258.0,46.0,93,4,737.05,0.17988586273945562,0,6,3,5,14
15463.0,,,,28,1,126.14,,0,8,0,1,9
