Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Recency,Frequency,Monetary_Value,RFM_Score
14985.0,159 days 18:38:00,,159 days 18:38:00,197 days 22:21:00,2,292.01,,0,1,3,4
14986.0,307 days 23:31:00,,307 days 23:31:00,375 days 21:25:00,2,563.1,,0,1,4,5
14987.0,103 days 02:43:17.142857,6 days 06:46:00,175 days 17:41:15,15 days 02:51:00,8,1550.6499999999999,27.974933672341365,1,5,7,13
14988.0,65 days 03:45:10,82 days 12:03:00,56 days 11:36:15,211 days 00:45:00,7,2038.65,0.6846312803548732,0,4,8,12
14989.0,,,,661 days 02:10:00,1,342.4,,0,0,3,3
14990.0,118 days 00:23:00,,118 days 00:23:00,611 days 22:56:00,2,304.16999999999996,,0,1,3,4
14991.0,,,,429 days 23:49:00,1,314.67,,0,0,3,3
14992.0,,,,441 days 19:02:00,1,210.5,,0,0,2,2
14993.0,,,,563 days 00:03:00,1,36.13,,0,0,1,1
14994.0,60 days 05:40:45,34 days 21:12:00,68 days 16:30:20,381 days 23:51:00,5,946.72,1.9690701810267028,0,3,6,9
14995.0,241 days 22:25:00,,241 days 22:25:00,38 days 01:11:00,2,231.98000000000002,,0,1,2,3
14996.0,0 days 00:01:30,,0 days 00:01:30,480 days 23:06:00,3,866.73,,0,2,5,7
14997.0,203 days 00:25:40,477 days 04:41:00,65 days 22:18:00,45 days 23:22:00,4,776.6,0.13815976168612595,0,3,5,8
14998.0,145 days 00:27:40,177 days 02:41:00,128 days 23:21:00,169 days 19:20:00,4,753.18,0.7282005638309135,0,3,5,8
14999.0,,,,592 days 02:03:00,1,129.48000000000002,,0,0,1,1
15000.0,,,,47 days 01:08:00,1,490.52,,0,0,4,4
15001.0,0 days 00:20:00,,0 days 00:20:00,393 days 22:59:00,2,199.10999999999999,,0,1,2,3
15002.0,72 days 14:53:00,54 days 00:02:00,83 days 18:59:36,115 days 02:06:00,9,4138.08,1.5516524780741237,4,5,9,18
15003.0,41 days 19:44:00,6 days 23:39:30,65 days 01:07:00,472 days 21:06:00,6,1027.03,9.311297778219593,0,4,6,10
15004.0,,,,146 days 22:45:00,1,1220.77,,0,0,6,6
15005.0,12 days 21:49:23.571428,13 days 10:42:57.777777,12 days 09:49:10.344827,15 days 00:25:00,57,13899.44,0.9228532042319683,7,9,10,26
15006.0,402 days 02:05:00,,402 days 02:05:00,50 days 21:42:00,2,757.78,,0,1,5,6
15007.0,,,,158 days 20:50:00,1,156.91,,0,0,1,1
15008.0,157 days 01:56:00,,157 days 01:56:00,479 days 23:41:00,2,360.0,,0,1,3,4
15009.0,6 days 09:57:30,,6 days 09:57:30,11 days 23:15:00,3,1259.43,,0,2,7,9
15010.0,,,,35 days 00:08:00,1,308.94,,0,0,3,3
15011.0,20 days 23:05:00,,20 days 23:05:00,395 days 01:40:00,2,416.6,,0,1,4,5
15012.0,261 days 12:16:30,,261 days 12:16:30,53 days 00:28:00,3,646.26,,0,2,5,7
15013.0,21 days 02:38:53.333333,18 days 00:18:30,23 days 14:07:12,487 days 00:45:00,10,1610.82,1.3095283073423676,5,6,7,18
15014.0,133 days 00:27:00,,133 days 00:27:00,42 days 16:43:00,2,257.66999999999996,,0,1,2,3
15015.0,18 days 15:55:20,15 days 18:47:12,20 days 17:18:17.142857,500 days 23:00:00,13,2354.97,1.3128887726725391,5,7,8,20
15016.0,92 days 17:45:00,121 days 00:26:00,83 days 07:31:20,172 days 00:44:00,5,620.89,0.6884379817826388,0,3,5,8
15017.0,,,,33 days 02:17:00,1,125.58,,0,0,1,1
15018.0,164 days 13:00:00,,164 days 13:00:00,38 days 00:03:00,3,496.21000000000004,,0,2,4,6
15019.0,,,,266 days 00:15:00,1,252.81,,0,0,2,2
15020.0,,,,378 days 23:21:00,1,198.47,,0,0,2,2
15021.0,44 days 12:39:49.090909,55 days 23:09:24,34 days 23:55:10,8 days 00:57:00,12,2500.59,0.6253324465334978,9,6,8,23
15022.0,166 days 11:08:15,629 days 23:45:00,11 days 22:56:00,11 days 00:15:00,5,1133.44,0.018977386089937553,0,3,6,9
15023.0,35 days 07:39:53.684210,33 days 21:07:06.666666,36 days 14:45:24,2 days 19:27:00,20,11578.65,1.080723961702335,6,7,10,23
15024.0,27 days 15:43:28,8 days 03:33:00,44 days 17:22:37.500000,9 days 00:44:00,16,3559.39,5.489016023182477,1,7,9,17
15025.0,535 days 01:52:00,,535 days 01:52:00,32 days 21:30:00,2,979.79,,0,1,6,7
15026.0,92 days 00:00:00,72 days 23:58:00,98 days 08:00:40,79 days 22:58:00,5,1048.8899999999999,1.3470639344990074,0,3,6,9
15027.0,65 days 23:30:46.666666,56 days 00:11:15,73 days 22:58:24,30 days 02:34:00,10,3195.6,1.3204804637249887,5,6,9,20
15028.0,77 days 04:42:48,12 days 23:07:30,120 days 00:26:20,7 days 22:44:00,6,962.94,9.258140261595464,0,4,6,10
15029.0,,,,619 days 00:34:00,1,365.1,,0,0,3,3
15030.0,81 days 23:05:42.857142,72 days 05:43:40,89 days 06:07:15,71 days 02:00:00,8,1979.91,1.2355577737117516,5,5,8,18
15031.0,55 days 22:12:23.076923,31 days 23:51:10,76 days 10:30:34.285714,3 days 22:31:00,14,3102.94,2.3891422638577273,2,7,9,18
15032.0,67 days 13:39:25.714285,94 days 23:19:40,47 days 00:24:15,255 days 21:47:00,8,11010.05,0.4950600688799573,9,5,10,24
15033.0,36 days 02:34:40,51 days 12:42:30,23 days 18:28:24,4 days 00:10:00,10,2557.18,0.46128364947272665,10,6,8,24
15034.0,43 days 05:26:13.846153,37 days 07:22:50,48 days 07:12:00,15 days 00:39:00,14,8231.2,1.2946450454027927,5,7,10,22
15035.0,,,,89 days 01:42:00,1,252.73000000000002,,0,0,2,2
15036.0,53 days 13:41:30,,53 days 13:41:30,71 days 21:08:00,3,429.56,,0,2,4,6
15037.0,0 days 00:51:00,,0 days 00:51:00,375 days 23:45:00,2,397.76,,0,1,3,4
15038.0,45 days 20:37:15,18 days 14:46:20,62 days 04:55:48,58 days 01:17:00,9,1146.53,3.3415909175692313,1,5,6,12
15039.0,7 days 19:49:28.695652,7 days 20:48:45.333333,7 days 18:52:43.404255,9 days 01:19:00,93,39141.48,0.989757731929951,7,9,10,26
15040.0,,,,541 days 01:10:00,1,7.49,,0,0,1,1
15041.0,274 days 03:00:00,,274 days 03:00:00,169 days 20:34:00,2,289.4,,0,1,3,4
15042.0,396 days 02:24:00,,396 days 02:24:00,198 days 20:25:00,2,315.45000000000005,,0,1,3,4
15043.0,100 days 09:19:12,21 days 00:21:30,153 days 07:17:40,30 days 22:24:00,6,2870.3199999999997,7.295000798594474,0,4,8,12
15044.0,20 days 16:53:08.823529,20 days 11:50:11.250000,20 days 21:22:26.666666,18 days 23:30:00,35,16024.150000000001,1.0193918437296725,6,8,10,24
15045.0,105 days 23:49:00,,105 days 23:49:00,151 days 01:17:00,2,735.66,,0,1,5,6
15046.0,28 days 13:03:22.500000,33 days 08:37:49.090909,24 days 11:15:46.153846,8 days 21:00:00,25,7623.79,0.733500616064702,8,8,10,26
15047.0,,,,269 days 02:01:00,1,343.62,,0,0,3,3
15048.0,101 days 00:53:20,147 days 23:25:00,77 days 13:37:30,64 days 21:55:00,4,381.0,0.5241922237604711,0,3,3,6
15049.0,,,,273 days 00:37:00,1,121.17000000000002,,0,0,1,1
15050.0,113 days 19:04:15,59 days 02:18:00,132 days 00:39:40,24 days 20:33:00,5,4087.19,2.234126144758592,0,3,9,12
15051.0,89 days 09:16:07.500000,79 days 07:00:00,95 days 10:37:48,22 days 21:12:00,9,3926.91,1.2036941671045718,5,5,9,19
15052.0,,,,318 days 20:58:00,1,207.73000000000002,,0,0,2,2
15053.0,138 days 12:01:00,,138 days 12:01:00,4 days 00:42:00,3,693.95,,0,2,5,7
15054.0,28 days 00:29:00,,28 days 00:29:00,11 days 21:48:00,2,302.1,,0,1,3,4
15055.0,124 days 09:39:00,,124 days 09:39:00,474 days 01:44:00,3,549.12,,0,2,4,6
15056.0,,,,519 days 20:52:00,1,113.64999999999999,,0,0,1,1
15057.0,114 days 17:57:30,108 days 20:24:00,116 days 17:08:40,274 days 21:33:00,5,3255.96,1.072249442828221,0,3,9,12
15058.0,41 days 20:51:20,50 days 13:18:00,34 days 06:28:00,24 days 21:53:00,16,3387.58,0.6778757658177422,9,7,9,25
15059.0,38 days 11:57:40,40 days 06:05:30,37 days 02:15:24,40 days 01:15:00,19,3491.2,0.9215033080021737,7,7,9,23
15060.0,0 days 07:54:40,0 days 00:14:00,0 days 11:45:00,7 days 23:03:00,4,294.25,50.357142857142854,0,3,3,6
15061.0,5 days 19:59:54.285714,4 days 23:09:53.225806,6 days 16:10:51.562500,3 days 00:44:00,127,126389.01999999999,1.3441973621298493,4,10,10,24
15062.0,77 days 00:10:00,62 days 06:19:00,88 days 01:33:15,70 days 19:59:00,8,2585.62,1.4143950969785521,4,5,8,17
15063.0,,,,212 days 23:25:00,1,370.79999999999995,,0,0,3,3
15064.0,102 days 07:25:00,141 days 18:25:00,82 days 13:55:00,409 days 22:18:00,4,1254.41,0.5825026329324745,0,3,7,10
15065.0,93 days 06:08:00,119 days 03:41:00,84 days 14:57:00,37 days 03:05:00,5,3326.86,0.7102010129326674,0,3,9,12
15066.0,,,,52 days 23:25:00,1,893.59,,0,0,6,6
15067.0,132 days 05:21:30,193 days 22:36:00,111 days 15:36:40,77 days 23:30:00,5,3862.8799999999997,0.5756909532744191,0,3,9,12
15068.0,191 days 16:29:40,203 days 02:50:00,185 days 23:19:30,45 days 22:03:00,4,1174.9,0.9155851482101952,0,3,6,9
15069.0,,,,178 days 22:34:00,1,1109.53,,0,0,6,6
15070.0,175 days 22:47:00,,175 days 22:47:00,372 days 01:27:00,3,737.0500000000001,,0,2,5,7
15071.0,158 days 23:39:20,184 days 00:45:00,146 days 11:06:30,93 days 01:07:00,4,1455.5600000000002,0.7958585687062508,0,3,7,10
15072.0,,,,478 days 21:04:00,1,187.51999999999998,,0,0,2,2
15073.0,96 days 00:16:34.285714,89 days 10:16:20,100 days 22:46:45,9 days 02:06:00,8,2788.02,1.1288312552254685,6,5,8,19
15074.0,181 days 01:29:00,,181 days 01:29:00,104 days 22:05:00,3,1553.1299999999999,,0,2,7,9
15075.0,,,,77 days 00:23:00,1,773.03,,0,0,5,5
15076.0,174 days 21:06:00,,174 days 21:06:00,172 days 04:27:00,3,1447.7400000000002,,0,2,7,9
15077.0,235 days 18:03:00,,235 days 18:03:00,494 days 01:37:00,2,2428.08,,0,1,8,9
15078.0,14 days 00:04:11.538461,16 days 15:28:02.400000,11 days 13:22:06.666666,6 days 21:09:00,53,17286.73,0.694345933630785,9,9,10,28
15079.0,51 days 21:44:18,57 days 13:04:30,48 days 03:30:50,212 days 00:05:00,11,3625.4,0.8366771456212653,8,6,9,23
15080.0,74 days 01:49:00,,74 days 01:49:00,427 days 00:58:00,2,546.25,,0,1,4,5
15081.0,46 days 15:53:00,24 days 00:08:12,65 days 13:00:20,21 days 19:42:00,12,1854.57,2.7302646169986673,1,6,8,15
15082.0,,,,668 days 02:27:00,1,93.35000000000001,,0,0,1,1
15083.0,,,,256 days 00:32:00,1,88.2,,0,0,1,1
15084.0,266 days 01:13:00,,266 days 01:13:00,379 days 00:52:00,2,965.1999999999999,,0,1,6,7
15085.0,,,,729 days 01:03:00,1,347.54,,0,0,3,3
15086.0,60 days 22:31:00,,60 days 22:31:00,564 days 00:23:00,2,218.53,,0,1,2,3
15087.0,,,,281 days 02:16:00,1,306.94,,0,0,3,3
15088.0,45 days 23:09:00,,45 days 23:09:00,20 days 23:36:00,2,1160.0700000000002,,0,1,6,7
15089.0,23 days 14:51:24,17 days 00:54:00,28 days 00:09:40,9 days 20:19:00,6,2420.84,1.643827613380071,0,4,8,12
15090.0,,,,307 days 22:47:00,1,381.32,,0,0,3,3
15091.0,303 days 12:30:30,,303 days 12:30:30,67 days 00:03:00,3,1046.6100000000001,,0,2,6,8
15092.0,123 days 12:48:30,,123 days 12:48:30,214 days 22:40:00,3,776.46,,0,2,5,7
15093.0,32 days 09:50:08.181818,29 days 04:55:54,35 days 01:55:20,17 days 23:41:00,23,13702.380000000001,1.2011473618049628,5,7,10,22
15094.0,181 days 03:59:00,,181 days 03:59:00,462 days 19:55:00,2,83.0,,0,1,1,2
15095.0,64 days 21:36:00,66 days 18:32:15,63 days 09:39:00,103 days 00:49:00,10,3141.64,0.9495253621210112,7,6,9,22
15096.0,,,,42 days 02:23:00,1,219.39000000000001,,0,0,2,2
15097.0,289 days 11:50:30,,289 days 11:50:30,3 days 22:47:00,3,908.3499999999999,,0,2,6,8
15098.0,0 days 00:05:30,,0 days 00:05:30,181 days 21:17:00,3,39916.5,,0,2,10,12
15099.0,,,,83 days 23:37:00,1,410.48,,0,0,4,4
15100.0,61 days 07:20:20,157 days 00:40:30,13 days 10:40:15,333 days 02:15:00,7,2193.8999999999996,0.0856191720786041,0,4,8,12
15101.0,116 days 08:39:36,35 days 12:58:00,170 days 05:47:20,8 days 02:32:00,6,1477.94,4.790092096864538,0,4,7,11
15102.0,16 days 02:00:00,,16 days 02:00:00,530 days 00:34:00,2,554.67,,0,1,4,5
15103.0,55 days 00:59:00,,55 days 00:59:00,30 days 21:57:00,2,703.36,,0,1,5,6
15104.0,85 days 22:13:00,,85 days 22:13:00,196 days 00:21:00,2,993.54,,0,1,6,7
15105.0,76 days 00:34:30,179 days 23:47:40,13 days 15:26:36,17 days 19:56:00,9,3094.91,0.07580067467202015,10,5,9,24
15106.0,62 days 23:06:00,57 days 19:49:00,64 days 16:11:40,17 days 03:34:00,5,1422.52,1.1184434383343942,0,3,7,10
15107.0,17 days 12:29:52.500000,26 days 08:59:20,12 days 05:00:12,310 days 22:04:00,9,824.35,0.4628885885306044,10,5,5,20
15108.0,28 days 15:50:00,40 days 01:57:00,22 days 22:46:30,141 days 02:26:00,4,1300.25,0.572560943916004,0,3,7,10
15109.0,244 days 22:42:30,,244 days 22:42:30,245 days 02:52:00,3,983.0999999999999,,0,2,6,8
15110.0,92 days 08:41:24,83 days 09:56:00,98 days 07:51:40,23 days 01:34:00,6,1505.8500000000001,1.1787910575332734,0,4,7,11
15111.0,140 days 18:56:30,168 days 01:20:00,131 days 16:48:40,28 days 19:52:00,5,2442.37,0.7836721763085399,0,3,8,11
15112.0,,,,610 days 22:33:00,1,209.4,,0,0,2,2
15113.0,22 days 08:28:00,,22 days 08:28:00,9 days 04:27:00,3,3509.43,,0,2,9,11
15114.0,35 days 12:56:27.272727,47 days 17:48:00,25 days 08:53:30,29 days 21:45:00,12,3400.12,0.5314118228893931,9,6,9,24
15115.0,714 days 03:39:00,,714 days 03:39:00,17 days 21:51:00,2,531.85,,0,1,4,5
15116.0,62 days 09:11:40,70 days 00:58:00,58 days 13:18:30,17 days 00:25:00,4,1352.75,0.8360120168950406,0,3,7,10
15117.0,88 days 12:56:08.571428,139 days 15:39:40,50 days 04:53:30,14 days 04:38:00,8,2485.9700000000003,0.3594908992058664,10,5,8,23
15118.0,,,,133 days 21:56:00,1,244.8,,0,0,2,2
15119.0,,,,245 days 03:42:00,1,266.4,,0,0,2,2
15120.0,,,,133 days 03:02:00,1,358.82,,0,0,3,3
15121.0,238 days 02:10:00,,238 days 02:10:00,49 days 21:59:00,2,457.71999999999997,,0,1,4,5
15122.0,50 days 12:16:18,30 days 05:02:15,64 days 01:05:40,113 days 20:02:00,11,4487.27,2.120020611960684,2,6,9,17
15123.0,156 days 12:50:45,195 days 04:09:00,143 days 15:44:40,6 days 23:38:00,5,4656.17,0.736044841528227,0,3,9,12
15124.0,209 days 15:46:40,175 days 01:42:00,226 days 22:49:00,22 days 02:41:00,4,450.82,1.2963364035192104,0,3,4,7
15125.0,25 days 18:48:10.434782,37 days 08:37:16.363636,15 days 04:08:10,24 days 22:53:00,24,17024.87,0.4061203395463785,10,7,10,27
15126.0,150 days 19:22:00,,150 days 19:22:00,536 days 00:19:00,2,449.49,,0,1,4,5
15127.0,454 days 00:23:00,,454 days 00:23:00,65 days 02:20:00,2,711.5,,0,1,5,6
15128.0,92 days 11:17:00,210 days 19:46:00,53 days 00:27:20,59 days 22:56:00,5,1783.6799999999998,0.25148502675793133,0,3,7,10
15129.0,25 days 10:47:30,18 days 16:43:24,31 days 01:50:55,49 days 22:10:00,23,6860.18,1.6621569588783982,3,7,10,20
15130.0,,,,169 days 02:35:00,1,330.11,,0,0,3,3
15131.0,,,,394 days 00:43:00,1,80.28,,0,0,1,1
15132.0,61 days 01:17:00,62 days 20:51:00,60 days 10:45:40,17 days 19:40:00,5,977.9300000000001,0.9615012168943972,0,3,6,9
15133.0,98 days 05:33:15,138 days 02:45:00,84 days 22:29:20,127 days 02:06:00,5,1806.9,0.6149751531454526,0,3,7,10
15134.0,45 days 07:34:33.333333,61 days 05:26:15,32 days 14:05:12,14 days 03:55:00,10,1596.29,0.5322354075397332,9,6,7,22
15135.0,317 days 05:43:00,,317 days 05:43:00,238 days 17:34:00,2,305.68,,0,1,3,4
15136.0,31 days 06:47:00,74 days 00:30:00,9 days 21:55:30,2 days 00:24:00,4,1286.7,0.13392907402195328,0,3,7,10
15137.0,159 days 17:56:00,,159 days 17:56:00,520 days 03:09:00,2,823.4,,0,1,5,6
15138.0,,,,393 days 03:34:00,1,502.52,,0,0,4,4
15139.0,96 days 22:55:00,,96 days 22:55:00,239 days 01:11:00,2,178.96,,0,1,2,3
15140.0,55 days 17:17:08.571428,81 days 07:18:00,36 days 12:46:30,51 days 22:43:00,8,3243.69,0.4493286526930764,10,5,9,24
15141.0,27 days 07:15:50,21 days 10:57:00,30 days 05:25:15,457 days 01:17:00,7,1388.47,1.4087209114153478,0,4,7,11
15142.0,90 days 19:57:12,33 days 03:00:30,129 days 07:15:00,45 days 23:59:00,6,2619.92,3.903418203163489,0,4,8,12
15143.0,206 days 22:05:00,,206 days 22:05:00,225 days 00:47:00,2,563.63,,0,1,4,5
15144.0,25 days 15:33:27.857142,35 days 20:19:04.615384,16 days 19:25:56,7 days 21:38:00,29,12160.31,0.4689338666286106,10,8,10,28
15145.0,81 days 08:40:20,21 days 01:20:00,111 days 12:20:30,3 days 19:29:00,4,1194.73,5.2961906332453825,0,3,6,9
15146.0,126 days 23:02:00,,126 days 23:02:00,164 days 00:41:00,2,1327.16,,0,1,7,8
15147.0,,,,239 days 20:53:00,1,623.5,,0,0,5,5
15148.0,,,,10 days 04:29:00,1,301.29,,0,0,3,3
15149.0,128 days 23:56:15,0 days 00:01:00,171 days 23:54:40,133 days 01:52:00,5,1554.6100000000001,247674.66666666666,0,3,7,10
15150.0,43 days 20:04:15,77 days 15:30:24,19 days 16:28:25.714285,16 days 23:58:00,13,8977.94,0.25354017668675427,10,7,10,27
15151.0,86 days 04:18:00,,86 days 04:18:00,422 days 20:13:00,2,2085.61,,0,1,8,9
15152.0,53 days 05:19:46.153846,97 days 23:36:20,14 days 20:31:17.142857,9 days 00:18:00,14,5263.83,0.15160766554965993,10,7,9,26
15153.0,,,,30 days 19:41:00,1,329.25,,0,0,3,3
15154.0,201 days 11:12:00,,201 days 11:12:00,74 days 20:45:00,3,1343.72,,0,2,7,9
15155.0,,,,382 days 23:51:00,1,383.96999999999997,,0,0,3,3
15156.0,16 days 02:50:30,,16 days 02:50:30,0 days 18:28:00,3,961.49,,0,2,6,8
15157.0,181 days 11:11:00,159 days 22:45:00,188 days 15:19:40,3 days 01:22:00,5,2654.11,1.1793755200984117,0,3,8,11
15158.0,356 days 00:07:00,,356 days 00:07:00,44 days 22:57:00,2,606.02,,0,1,4,5
15159.0,13 days 00:48:18.181818,15 days 10:41:33.750000,10 days 18:19:21.176470,1 days 00:45:00,34,22116.73,0.6968643925608494,9,8,10,27
15160.0,21 days 07:36:20,20 days 20:58:00,21 days 12:55:30,356 days 22:35:00,4,589.27,1.031855080178322,0,3,4,7
15161.0,,,,387 days 20:42:00,1,119.92,,0,0,1,1
15162.0,,,,730 days 23:36:00,1,312.9,,0,0,3,3
15163.0,173 days 21:48:00,,173 days 21:48:00,17 days 23:40:00,2,304.47,,0,1,3,4
15164.0,77 days 17:48:52.500000,57 days 22:58:00,89 days 14:43:24,68 days 00:45:00,9,2028.1100000000001,1.5462076733207122,4,5,8,17
15165.0,,,,372 days 22:47:00,1,487.75,,0,0,4,4
15166.0,,,,467 days 00:19:00,1,167.16,,0,0,2,2
15167.0,88 days 05:37:00,228 days 03:19:00,41 days 14:23:00,320 days 00:09:00,5,1627.62,0.18234257379329658,0,3,7,10
15168.0,,,,25 days 01:24:00,1,106.56,,0,0,1,1
15169.0,344 days 01:48:00,,344 days 01:48:00,381 days 23:46:00,2,569.22,,0,1,4,5
15170.0,,,,406 days 02:16:00,1,81.15,,0,0,1,1
15171.0,,,,330 days 21:14:00,1,1289.5,,0,0,7,7
15172.0,56 days 23:58:45,39 days 21:52:00,62 days 16:41:00,8 days 00:59:00,5,1624.05,1.5708692928730512,0,3,7,10
15173.0,39 days 11:39:10,26 days 12:44:30,45 days 23:06:30,380 days 02:29:00,7,1494.6,1.7324268083602716,0,4,7,11
15174.0,87 days 23:26:00,,87 days 23:26:00,322 days 03:44:00,2,481.46,,0,1,4,5
15175.0,,,,71 days 01:19:00,1,224.14,,0,0,2,2
15176.0,,,,667 days 02:14:00,1,988.04,,0,0,6,6
15177.0,,,,425 days 00:02:00,1,948.93,,0,0,6,6
15178.0,,,,259 days 21:38:00,1,40.5,,0,0,1,1
15179.0,59 days 20:02:10,41 days 23:59:48,72 days 13:46:42.857142,17 days 23:57:00,13,7491.92,1.7279606461281287,3,7,10,20
15180.0,110 days 23:45:00,,110 days 23:45:00,366 days 21:53:00,3,816.9300000000001,,0,2,5,7
15181.0,166 days 04:44:00,310 days 16:45:00,118 days 00:43:40,65 days 22:52:00,5,1200.2,0.37988772290579376,0,3,6,9
15182.0,50 days 04:57:24,51 days 18:28:45,49 days 03:56:30,153 days 23:13:00,11,2998.952,0.9496671641040259,7,6,9,22
15183.0,18 days 11:36:00,,18 days 11:36:00,547 days 02:07:00,3,639.9300000000001,,0,2,5,7
15184.0,231 days 08:31:40,336 days 00:35:00,179 days 00:30:00,28 days 23:09:00,4,685.39,0.5327615603203306,0,3,5,8
15185.0,,,,69 days 22:44:00,1,310.62,,0,0,3,3
15186.0,170 days 13:11:00,120 days 03:46:00,187 days 08:19:20,13 days 21:52:00,5,1403.2,1.5591837835546873,0,3,7,10
15187.0,14 days 01:28:28,20 days 06:04:17.142857,8 days 15:27:07.500000,1 days 00:54:00,16,4777.18,0.426793411707113,10,7,9,26
15188.0,,,,724 days 23:20:00,1,310.43,,0,0,3,3
15189.0,11 days 06:55:40,15 days 08:33:40.909090,7 days 09:32:20.869565,0 days 23:28:00,46,17524.38,0.481708469610533,10,8,10,28
15190.0,,,,433 days 23:41:00,1,834.4399999999999,,0,0,5,5
15191.0,112 days 13:31:00,,112 days 13:31:00,462 days 21:13:00,3,588.05,,0,2,4,6
15192.0,140 days 00:22:00,104 days 03:37:00,151 days 23:17:00,119 days 01:09:00,5,1666.39,1.4591370676837114,0,3,7,10
15193.0,,,,60 days 04:27:00,1,499.32,,0,0,4,4
15194.0,27 days 03:43:26.666666,28 days 07:43:18.461538,26 days 01:43:34.285714,2 days 21:40:00,28,12021.53,0.9205621994131437,7,8,10,25
15195.0,,,,2 days 00:30:00,1,3861.0,,0,0,9,9
15196.0,293 days 23:36:00,,293 days 23:36:00,432 days 02:00:00,2,313.7,,0,1,3,4
15197.0,143 days 13:48:48,166 days 23:29:30,127 days 23:21:40,10 days 02:50:00,6,1877.5100000000002,0.7664048653320829,0,4,8,12
15198.0,149 days 07:10:15,72 days 04:14:00,175 days 00:09:00,91 days 22:08:00,5,571.35,2.424702214867127,0,3,4,7
15199.0,57 days 08:33:06.666666,35 days 05:48:30,75 days 01:08:48,58 days 21:38:00,10,3122.4,2.1294974235691697,2,6,9,17
15200.0,,,,494 days 03:12:00,1,549.05,,0,0,4,4
15201.0,87 days 08:00:30,181 days 23:36:00,40 days 00:12:45,86 days 21:57:00,7,1842.95,0.2198490017400861,0,4,8,12
15202.0,0 days 00:13:00,,0 days 00:13:00,419 days 23:45:00,3,6001.49,,0,2,10,12
15203.0,50 days 09:35:00,41 days 06:41:30,57 days 05:45:07.500000,25 days 04:34:00,15,4400.18,1.3866595728573472,4,7,9,20
15204.0,,,,356 days 23:01:00,1,316.58,,0,0,3,3
15205.0,42 days 03:29:00,,42 days 03:29:00,84 days 17:14:00,2,653.24,,0,1,5,6
15206.0,88 days 09:34:00,130 days 02:27:00,67 days 13:07:30,9 days 23:09:00,4,420.3,0.5191836538615511,0,3,4,7
15207.0,65 days 10:00:00,,65 days 10:00:00,415 days 23:21:00,3,683.92,,0,2,5,7
15208.0,84 days 10:37:24,130 days 00:47:00,54 days 01:11:00,0 days 19:26:00,6,970.52,0.4156595299257131,0,4,6,10
15209.0,,,,729 days 19:24:00,1,178.98000000000002,,0,0,2,2
15210.0,175 days 00:44:30,,175 days 00:44:30,224 days 20:39:00,3,1176.19,,0,2,6,8
15211.0,304 days 21:23:00,,304 days 21:23:00,59 days 23:19:00,2,894.4100000000001,,0,1,6,7
15212.0,135 days 03:00:00,,135 days 03:00:00,240 days 23:05:00,2,208.27999999999997,,0,1,2,3
15213.0,11 days 01:16:00,,11 days 01:16:00,318 days 00:29:00,2,328.34999999999997,,0,1,3,4
15214.0,34 days 10:37:17.142857,59 days 16:03:20,15 days 12:32:45,1 days 00:43:00,8,1661.44,0.26014761221243743,10,5,7,22
15215.0,94 days 08:03:20,83 days 01:47:00,99 days 23:11:30,46 days 01:09:00,7,2422.43,1.2033362033654609,0,4,8,12
15216.0,531 days 01:49:00,,531 days 01:49:00,87 days 01:09:00,2,486.09000000000003,,0,1,4,5
15217.0,,,,562 days 22:59:00,1,426.24,,0,0,4,4
15218.0,32 days 00:00:42.857142,29 days 07:12:36,34 days 10:55:21.818181,10 days 01:02:00,22,11468.83,1.1759257224335546,5,7,10,22
15219.0,472 days 05:24:00,,472 days 05:24:00,175 days 19:53:00,2,685.45,,0,1,5,6
15220.0,45 days 19:39:00,38 days 12:34:30,50 days 16:22:00,51 days 00:11:00,6,1778.96,1.3155954537670462,0,4,7,11
15221.0,90 days 08:49:20,44 days 05:10:00,113 days 10:39:00,365 days 23:42:00,4,2062.2,2.565713836971886,0,3,8,11
15222.0,40 days 11:25:24,19 days 10:57:15,54 days 11:44:10,318 days 04:47:00,11,3550.91,2.800566317774466,1,6,9,16
15223.0,127 days 06:03:00,43 days 03:35:00,155 days 06:52:20,225 days 01:19:00,5,1417.95,3.5988144094847243,0,3,7,10
15224.0,83 days 17:42:00,46 days 17:57:00,96 days 01:37:00,357 days 21:48:00,5,871.36,2.055008393125065,0,3,6,9
15225.0,,,,233 days 21:59:00,1,409.40000000000003,,0,0,4,4
15226.0,,,,310 days 01:09:00,1,154.41,,0,0,1,1
15227.0,74 days 15:27:00,79 days 01:42:40,71 days 23:41:36,36 days 00:51:00,9,2488.4900000000002,0.9104090307622048,7,5,8,20
15228.0,86 days 15:07:00,102 days 11:21:30,76 days 01:37:20,65 days 22:54:00,6,5580.27,0.7423164804731135,0,4,10,14
15229.0,,,,585 days 23:00:00,1,160.5,,0,0,1,1
15230.0,1 days 03:35:00,,1 days 03:35:00,238 days 22:11:00,2,429.6,,0,1,4,5
15231.0,,,,620 days 21:38:00,1,250.26,,0,0,2,2
15232.0,27 days 04:06:00,,27 days 04:06:00,112 days 20:23:00,2,612.06,,0,1,5,6
15233.0,,,,400 days 23:14:00,1,59.400000000000006,,0,0,1,1
15234.0,,,,276 days 03:57:00,1,197.0,,0,0,2,2
